gid,role,role_score,cluster_id,priority_score,evidence,depth,is_seed,in_deg,out_deg,in_kzt,out_kzt,pass_through,truncated_by_depth,pagerank,betweenness,seed_neighbors
100000003943483100,peripheral,0.25,10,0.1011,"слабый сток in_deg=1, 10,000 KZT (ниже порога terminal)",2,False,1,0,10000.0,0.0,0.0,False,0.0003289649862338501,0.0,0
100000005031696100,peripheral,0.15,48,0.0981,нет выраженных признаков роли,2,False,1,2,5000.0,115000.0,23.0,False,0.0005397118809391464,9.59030760713503e-05,0
100000002703376100,peripheral,0.25,1,0.1004,"слабый сток in_deg=1, 46,501 KZT (ниже порога terminal)",2,False,1,0,46501.0,0.0,0.0,False,0.0002928030278827963,0.0,0
100000003617552100,peripheral,0.25,29,0.1063,"слабый сток in_deg=1, 25,000 KZT (ниже порога terminal)",2,False,1,0,25000.0,0.0,0.0,False,0.000551045254274077,0.0,0
100000007617808100,terminal,0.465,3,0.2601,"деньги приходят (in_deg=1, 450,000 KZT) и не уходят; depth=2≠4",2,False,1,0,450000.0,0.0,0.0,False,0.0003601043534538589,0.0,0
100000002613776100,peripheral,0.25,1,0.1005,"слабый сток in_deg=1, 30,000 KZT (ниже порога terminal)",2,False,1,0,30000.0,0.0,0.0,False,0.0003014863033266471,0.0,0
100000002578405100,distributor,0.964,0,0.6102,"веер на 116 получателей (3,108,352 KZT), in_deg=2",2,False,2,116,1200351.0,3108352.0,2.589535894084314,False,0.0005700071256448141,0.00017100073274705643,0
100000006161893100,peripheral,0.25,3,0.1058,"слабый сток in_deg=1, 14,000 KZT (ниже порога terminal)",2,False,1,0,14000.0,0.0,0.0,False,0.000531853518814669,0.0,0
100000002633701100,terminal,0.4467,7,0.2564,"деньги приходят (in_deg=1, 266,850 KZT) и не уходят; depth=2≠4",2,False,1,0,266850.0,0.0,0.0,False,0.00031067978540157105,0.0,0
100000002432143100,peripheral,0.25,2,0.1015,"слабый сток in_deg=1, 81,310 KZT (ниже порога terminal)",2,False,1,0,81310.0,0.0,0.0,False,0.0003352566977025973,0.0,0
100000000490383100,coordinator,0.8,3,0.5543,"связей с seed=0, betweenness=0.0002, in=3/out=8",2,False,3,8,62600.0,461375.0,7.37020766773163,False,0.0005480373500605449,0.000206270872293958,0
100000005809252100,peripheral,0.25,4,0.1067,"слабый сток in_deg=1, 25,000 KZT (ниже порога terminal)",2,False,1,0,25000.0,0.0,0.0,False,0.0005671286342298161,0.0,0
100000006612238100,peripheral,0.15,0,0.0929,нет выраженных признаков роли,2,False,1,1,160000.0,25000.0,0.15625,False,0.00033991126391326947,0.0,0
100000002593038100,peripheral,0.25,10,0.1088,"слабый сток in_deg=1, 28,500 KZT (ниже порога terminal)",2,False,1,0,28500.0,0.0,0.0,False,0.0006586124144995194,0.0,0
100000002947299100,peripheral,0.25,2,0.1016,"слабый сток in_deg=1, 85,000 KZT (ниже порога terminal)",2,False,1,0,85000.0,0.0,0.0,False,0.0003375116050800512,0.0,0
100000004336312100,transit,0.7107,19,0.3397,"pass-through=0.80: in=90,415 → out=72,650 KZT",2,False,3,2,90415.0,72650.0,0.8035171155228668,False,0.0006960070275624524,6.75680763229968e-05,0
100000001308856100,peripheral,0.25,0,0.1003,"слабый сток in_deg=1, 27,000 KZT (ниже порога terminal)",2,False,1,0,27000.0,0.0,0.0,False,0.00029473950160348783,0.0,0
100000008238989100,terminal,0.44,23,0.2557,"деньги приходят (in_deg=1, 200,000 KZT) и не уходят; depth=2≠4",2,False,1,0,200000.0,0.0,0.0,False,0.0003232476510835717,0.0,0
100000005561741100,peripheral,0.25,9,0.1012,"слабый сток in_deg=1, 25,000 KZT (ниже порога terminal)",2,False,1,0,25000.0,0.0,0.0,False,0.0003298457193194201,0.0,0
100000006248077100,peripheral,0.25,3,0.1004,"слабый сток in_deg=1, 50,000 KZT (ниже порога terminal)",2,False,1,0,50000.0,0.0,0.0,False,0.000293850967465799,0.0,0
100000000646541100,terminal,0.4625,1,0.2632,"деньги приходят (in_deg=3, 25,300 KZT) и не уходят; depth=2≠4",2,False,3,0,25300.0,0.0,0.0,False,0.0005058630830440064,0.0,0
100000006595426100,peripheral,0.25,1,0.1015,"слабый сток in_deg=1, 84,800 KZT (ниже порога terminal)",2,False,1,0,84800.0,0.0,0.0,False,0.0003343197804096485,0.0,0
100000002956898100,terminal,0.469,3,0.2611,"деньги приходят (in_deg=2, 290,240 KZT) и не уходят; depth=2≠4",2,False,2,0,290240.0,0.0,0.0,False,0.00037684131481220164,0.0,0
100000001262647100,peripheral,0.25,3,0.1005,"слабый сток in_deg=1, 23,650 KZT (ниже порога terminal)",2,False,1,0,23650.0,0.0,0.0,False,0.0003033919724920164,0.0,0
100000005849100100,peripheral,0.25,2,0.1049,"слабый сток in_deg=1, 33,300 KZT (ниже порога terminal)",2,False,1,0,33300.0,0.0,0.0,False,0.0004907169210974134,0.0,0
100000000533217100,peripheral,0.25,1,0.1088,"слабый сток in_deg=1, 53,587 KZT (ниже порога terminal)",2,False,1,0,53587.0,0.0,0.0,False,0.00065360299073626,0.0,0
100000002812641100,peripheral,0.15,7,0.1325,нет выраженных признаков роли,2,False,1,1,10000.0,7023.95,0.702395,False,0.0020638538513460276,0.0,0
100000008647905100,peripheral,0.15,18,0.0944,нет выраженных признаков роли,2,False,1,2,50000.0,344222.0,6.88444,False,0.0003287103258672682,3.844048916909496e-05,0
100000002842337100,peripheral,0.25,5,0.1021,"слабый сток in_deg=1, 50,000 KZT (ниже порога terminal)",2,False,1,0,50000.0,0.0,0.0,False,0.0003666617032550878,0.0,0
100000002445750100,peripheral,0.15,1,0.0971,нет выраженных признаков роли,2,False,1,1,70000.0,10000.0,0.14285714285714285,False,0.0005372906870343859,1.9418391435934565e-05,0
100000005619339100,transit,0.7323,3,0.33,"pass-through=1.09: in=5,000 → out=5,443 KZT",2,False,1,1,5000.0,5442.6,1.0885200000000002,False,0.00032082585348585253,0.0,0
100000006844768100,peripheral,0.15,4,0.119,нет выраженных признаков роли,2,False,1,2,282000.0,188000.0,0.6666666666666666,False,0.0013707774167539032,3.883678287186913e-05,0
100000002488629100,peripheral,0.25,5,0.1006,"слабый сток in_deg=1, 73,050 KZT (ниже порога terminal)",2,False,1,0,73050.0,0.0,0.0,False,0.00029941451688253554,0.0,0
100000002796853100,peripheral,0.15,12,0.1346,нет выраженных признаков роли,2,False,1,1,199000.0,46167.62,0.23199809045226133,False,0.0021135984327107045,0.0,0
100000006755850100,terminal,0.4643,4,0.2668,"деньги приходят (in_deg=1, 443,476 KZT) и не уходят; depth=2≠4",2,False,1,0,443475.8,0.0,0.0,False,0.0006492085817124333,0.0,0
100000008733194100,coordinator,1.0,13,0.6929,"связей с seed=4, betweenness=0.0002, in=4/out=8",2,False,4,8,251424.0,159695.0,0.6351621165839378,False,0.0004707255944091296,0.00019458020806211983,4
100000001904863100,terminal,0.47,14,0.2637,"деньги приходят (in_deg=1, 500,000 KZT) и не уходят; depth=2≠4",2,False,1,0,500000.0,0.0,0.0,False,0.0004817984770777497,0.0,0
100000001641951100,peripheral,0.25,2,0.1009,"слабый сток in_deg=1, 25,000 KZT (ниже порога terminal)",2,False,1,0,25000.0,0.0,0.0,False,0.0003190638874323941,0.0,0
100000004816564100,peripheral,0.15,3,0.0942,нет выраженных признаков роли,2,False,1,1,285480.0,5000.0,0.01751436177665686,False,0.00037639216561899424,1.922024458454748e-05,0
100000002205022100,peripheral,0.15,54,0.1008,нет выраженных признаков роли,2,False,1,3,7100.0,518000.0,72.95774647887323,False,0.000545637030146703,5.4292237280061953e-05,0
100000002267998100,peripheral,0.15,23,0.1301,нет выраженных признаков роли,2,False,2,3,420000.0,1115000.0,2.6547619047619047,False,0.0015848317238056782,5.8849614861964964e-05,0
100000002199091100,peripheral,0.25,0,0.1008,"слабый сток in_deg=1, 65,000 KZT (ниже порога terminal)",2,False,1,0,65000.0,0.0,0.0,False,0.00030764571940628254,0.0,0
100000008571443100,terminal,0.4465,13,0.2565,"деньги приходят (in_deg=2, 65,000 KZT) и не уходят; depth=2≠4",2,False,2,0,65000.0,0.0,0.0,False,0.0003147485731714499,0.0,0
100000002742067100,peripheral,0.25,3,0.1002,"слабый сток in_deg=1, 12,730 KZT (ниже порога terminal)",2,False,1,0,12730.0,0.0,0.0,False,0.00028961922819845896,0.0,0
100000003292979100,peripheral,0.25,2,0.1013,"слабый сток in_deg=1, 48,950 KZT (ниже порога terminal)",2,False,1,0,48950.0,0.0,0.0,False,0.0003303145122730741,0.0,0
100000002558173100,peripheral,0.25,22,0.1003,"слабый сток in_deg=1, 9,300 KZT (ниже порога terminal)",2,False,1,0,9300.0,0.0,0.0,False,0.00029582868046497797,0.0,0
100000004687282100,peripheral,0.25,3,0.1012,"слабый сток in_deg=1, 20,000 KZT (ниже порога terminal)",2,False,1,0,20000.0,0.0,0.0,False,0.0003322717689149055,0.0,0
100000003034546100,terminal,0.4687,7,0.26,"деньги приходят (in_deg=1, 486,715 KZT) и не уходят; depth=2≠4",2,False,1,0,486715.0,0.0,0.0,False,0.00033136900460423776,0.0,0
100000003798151100,terminal,0.455,3,0.2637,"деньги приходят (in_deg=1, 350,000 KZT) и не уходят; depth=2≠4",2,False,1,0,350000.0,0.0,0.0,False,0.0005753929174195454,0.0,0
100000008710791100,distributor,0.592,7,0.4953,"веер на 23 получателей (5,521,511 KZT), in_deg=3",2,False,3,23,181510.0,5521511.0,30.41987218335078,False,0.0003342621960762579,0.00031089240982634013,0
100000008688476100,peripheral,0.25,0,0.1003,"слабый сток in_deg=1, 24,000 KZT (ниже порога terminal)",2,False,1,0,24000.0,0.0,0.0,False,0.00029372058967168824,0.0,0
100000003242289100,distributor,0.592,15,0.4862,"веер на 23 получателей (2,377,741 KZT), in_deg=3",2,False,3,23,550791.0,2377741.0,4.316956885642648,False,0.0004397217042853975,0.0009667584879175995,0
100000006564102100,terminal,0.4433,2,0.2586,"деньги приходят (in_deg=1, 233,235 KZT) и не уходят; depth=2≠4",2,False,1,0,233235.0,0.0,0.0,False,0.00042809593979465337,0.0,0
100000001526235100,coordinator,0.8,27,0.562,"связей с seed=0, betweenness=0.0003, in=3/out=8",2,False,3,8,82000.0,432750.0,5.277439024390244,False,0.0008778562267377702,0.0002566001725462782,0
100000004398811100,peripheral,0.15,2,0.1002,нет выраженных признаков роли,2,False,1,3,426000.0,1040672.0,2.4428920187793426,False,0.00034969174183991725,1.1888811083225246e-06,0
100000002957787100,distributor,0.636,1,0.4983,"веер на 34 получателей (1,276,154 KZT), in_deg=4",2,False,4,34,84956.0,1276153.96,15.02135175855737,False,0.0006138323786231619,0.00768889042122454,0
100000002621915100,peripheral,0.25,3,0.1058,"слабый сток in_deg=1, 5,000 KZT (ниже порога terminal)",2,False,1,0,5000.0,0.0,0.0,False,0.000532039201173055,0.0,0
100000008283183100,peripheral,0.25,0,0.1004,"слабый сток in_deg=1, 29,000 KZT (ниже порога terminal)",2,False,1,0,29000.0,0.0,0.0,False,0.00029541877622468754,0.0,0
100000003843844100,peripheral,0.15,13,0.0921,нет выраженных признаков роли,3,False,1,1,16680.0,238000.0,14.268585131894485,False,0.0002917438481336836,1.922024458454748e-05,0
100000000954884100,peripheral,0.25,31,0.1008,"слабый сток in_deg=1, 34,000 KZT (ниже порога terminal)",3,False,1,0,34000.0,0.0,0.0,False,0.0003115019185523939,0.0,0
100000005893892100,terminal,0.4303,4,0.2536,"деньги приходят (in_deg=1, 102,780 KZT) и не уходят; depth=3≠4",3,False,1,0,102780.0,0.0,0.0,False,0.00028890030912862583,0.0,0
100000001819396100,terminal,0.4366,26,0.2553,"деньги приходят (in_deg=1, 166,080 KZT) и не уходят; depth=3≠4",3,False,1,0,166080.0,0.0,0.0,False,0.00032721756236783436,0.0,0
100000008472324100,terminal,0.4405,4,0.2551,"деньги приходят (in_deg=1, 205,200 KZT) и не уходят; depth=3≠4",3,False,1,0,205200.0,0.0,0.0,False,0.00029221965673729343,0.0,0
100000002646745100,peripheral,0.25,0,0.1001,"слабый сток in_deg=1, 12,300 KZT (ниже порога terminal)",3,False,1,0,12300.0,0.0,0.0,False,0.00028748905090124067,0.0,0
100000008405209100,peripheral,0.25,15,0.1004,"слабый сток in_deg=1, 54,400 KZT (ниже порога terminal)",3,False,1,0,54400.0,0.0,0.0,False,0.000294131802375186,0.0,0
100000004417753100,terminal,0.4592,2,0.2601,"деньги приходят (in_deg=2, 192,099 KZT) и не уходят; depth=3≠4",3,False,2,0,192099.0,0.0,0.0,False,0.00039314677564997744,0.0,0
100000003457710100,peripheral,0.15,4,0.0979,нет выраженных признаков роли,3,False,1,1,326555.0,1306000.0,3.999326300316945,False,0.0002961526720570538,1.922024458454748e-05,0
100000007333038100,peripheral,0.15,11,0.0923,нет выраженных признаков роли,3,False,1,2,17500.0,34994.0,1.9996571428571428,False,0.0002996891805568396,1.5851748110966993e-06,0
100000006444163100,peripheral,0.25,2,0.1008,"слабый сток in_deg=1, 6,026 KZT (ниже порога terminal)",3,False,1,0,6026.0,0.0,0.0,False,0.00031891138227469124,0.0,0
100000008706947100,peripheral,0.25,0,0.1001,"слабый сток in_deg=1, 17,200 KZT (ниже порога terminal)",3,False,1,0,17200.0,0.0,0.0,False,0.00028825383201923664,0.0,0
100000008761219100,peripheral,0.15,41,0.0945,нет выраженных признаков роли,3,False,2,2,50000.0,375000.0,7.5,False,0.0002928408331364563,2.3183181612289228e-05,0
100000005022552100,peripheral,0.15,3,0.0936,нет выраженных признаков роли,3,False,1,1,241000.0,5000.0,0.02074688796680498,False,0.0003577563937236883,0.0,0
100000008735832100,peripheral,0.25,0,0.1002,"слабый сток in_deg=1, 17,600 KZT (ниже порога terminal)",3,False,1,0,17600.0,0.0,0.0,False,0.0002883162631309098,0.0,0
100000005661528100,peripheral,0.25,6,0.1002,"слабый сток in_deg=1, 25,000 KZT (ниже порога terminal)",3,False,1,0,25000.0,0.0,0.0,False,0.00029109149679953277,0.0,0
100000002529880100,terminal,0.4547,12,0.2574,"деньги приходят (in_deg=2, 147,000 KZT) и не уходят; depth=3≠4",3,False,2,0,147000.0,0.0,0.0,False,0.0003061335485198574,0.0,0
100000001969496100,peripheral,0.25,14,0.1003,"слабый сток in_deg=1, 22,740 KZT (ниже порога terminal)",3,False,1,0,22740.0,0.0,0.0,False,0.00029199679253671474,0.0,0
100000003215448100,peripheral,0.15,6,0.093,нет выраженных признаков роли,3,False,1,2,91309.0,124000.0,1.3580260434349298,False,0.0003041469318708139,3.844048916909496e-05,0
100000006894637100,peripheral,0.25,1,0.1003,"слабый сток in_deg=1, 52,831 KZT (ниже порога terminal)",3,False,1,0,52831.0,0.0,0.0,False,0.00029025446633731993,0.0,0
100000002936322100,terminal,0.5187,6,0.2679,"деньги приходят (in_deg=2, 787,133 KZT) и не уходят; depth=3≠4",3,False,2,0,787133.0,0.0,0.0,False,0.00036638128696323224,0.0,0
100000005061890100,peripheral,0.25,2,0.1062,"слабый сток in_deg=1, 90,000 KZT (ниже порога terminal)",3,False,1,0,90000.0,0.0,0.0,False,0.0005346252088600038,0.0,0
100000004017410100,peripheral,0.15,19,0.1212,нет выраженных признаков роли,3,False,2,5,193650.0,1330915.0,6.872785954040795,False,0.0011315419625793088,4.042195768296583e-05,0
100000002983426100,peripheral,0.25,9,0.1012,"слабый сток in_deg=1, 88,945 KZT (ниже порога terminal)",3,False,1,0,88945.0,0.0,0.0,False,0.0003187086222678448,0.0,0
100000005530114100,peripheral,0.15,15,0.0973,нет выраженных признаков роли,3,False,2,1,136970.0,25000.0,0.1825217200846901,False,0.0004948738015345299,1.8031363476224956e-05,0
100000001169666100,peripheral,0.15,9,0.0927,нет выраженных признаков роли,3,False,1,1,220000.0,24000.0,0.10909090909090909,False,0.0003195447456388591,2.19943005039667e-05,0
100000001784279100,peripheral,0.25,1,0.1002,"слабый сток in_deg=1, 35,674 KZT (ниже порога terminal)",3,False,1,0,35674.0,0.0,0.0,False,0.0002887329449187716,0.0,0
100000008744364100,peripheral,0.25,0,0.1002,"слабый сток in_deg=1, 23,700 KZT (ниже порога terminal)",3,False,1,0,23700.0,0.0,0.0,False,0.0002892683375839252,0.0,0
100000008714412100,terminal,0.4369,9,0.255,"деньги приходят (in_deg=1, 169,000 KZT) и не уходят; depth=3≠4",3,False,1,0,169000.0,0.0,0.0,False,0.00031166861826385935,0.0,0
100000007754369100,peripheral,0.25,1,0.1005,"слабый сток in_deg=1, 82,424 KZT (ниже порога terminal)",3,False,1,0,82424.0,0.0,0.0,False,0.0002928788402569505,0.0,0
100000003122817100,terminal,0.4645,26,0.2609,"деньги приходят (in_deg=1, 444,680 KZT) и не уходят; depth=3≠4",3,False,1,0,444680.0,0.0,0.0,False,0.00039708273280823195,0.0,0
100000003711830100,peripheral,0.25,6,0.1005,"слабый сток in_deg=1, 50,000 KZT (ниже порога terminal)",3,False,1,0,50000.0,0.0,0.0,False,0.0002957422441201064,0.0,0
100000001110358100,terminal,0.4432,1,0.2555,"деньги приходят (in_deg=2, 32,000 KZT) и не уходят; depth=3≠4",3,False,2,0,32000.0,0.0,0.0,False,0.0002929859306214291,0.0,0
100000006530134100,terminal,0.4545,4,0.2572,"деньги приходят (in_deg=2, 144,663 KZT) и не уходят; depth=3≠4",3,False,2,0,144663.0,0.0,0.0,False,0.00029908777889777486,0.0,0
100000001639766100,peripheral,0.25,5,0.1086,"слабый сток in_deg=1, 20,000 KZT (ниже порога terminal)",3,False,1,0,20000.0,0.0,0.0,False,0.0006506628579150657,0.0,0
100000003242795100,terminal,0.4311,4,0.2537,"деньги приходят (in_deg=1, 111,000 KZT) и не уходят; depth=3≠4",3,False,1,0,111000.0,0.0,0.0,False,0.0002891667125395148,0.0,0
100000004970752100,peripheral,0.25,1,0.1107,"слабый сток in_deg=1, 10,000 KZT (ниже порога terminal)",3,False,1,0,10000.0,0.0,0.0,False,0.0007428614561261717,0.0,0
100000004564736100,peripheral,0.25,23,0.1022,"слабый сток in_deg=1, 15,000 KZT (ниже порога terminal)",3,False,1,0,15000.0,0.0,0.0,False,0.0003767553644706438,0.0,0
100000005873152100,transit,0.75,8,0.3352,"pass-through=1.00: in=10,000 → out=10,000 KZT",3,False,1,1,10000.0,10000.0,1.0,False,0.00046745553089620626,2.615538438309554e-05,0
100000001637376100,peripheral,0.15,4,0.0924,нет выраженных признаков роли,3,False,1,1,116700.0,234250.0,2.0072836332476434,False,0.00028935144483173707,1.922024458454748e-05,0
100000006710485100,peripheral,0.25,0,0.1002,"слабый сток in_deg=1, 20,000 KZT (ниже порога terminal)",3,False,1,0,20000.0,0.0,0.0,False,0.00028869084980094866,0.0,0
100000003582677100,coordinator,0.88,2,0.5803,"связей с seed=1, betweenness=0.0005, in=2/out=4",3,False,2,4,29756.989999999998,56000.0,1.881910771217116,False,0.0002932927091390021,0.0004931875131024606,1
100000008713685100,peripheral,0.25,0,0.1004,"слабый сток in_deg=1, 49,700 KZT (ниже порога terminal)",3,False,1,0,49700.0,0.0,0.0,False,0.0002933263598426795,0.0,0
100000008070101100,terminal,0.43,7,0.2536,"деньги приходят (in_deg=1, 100,000 KZT) и не уходят; depth=3≠4",3,False,1,0,100000.0,0.0,0.0,False,0.0002925878529376241,0.0,0
100000004475818100,coordinator,0.8,4,0.5409,"связей с seed=0, betweenness=0.0002, in=1/out=3",3,False,1,3,13000.0,53989.0,4.153,False,0.00030980795030950453,0.00020349681637453878,0
100000007197866100,peripheral,0.15,6,0.0911,нет выраженных признаков роли,3,False,1,1,20000.0,15000.0,0.75,False,0.00028963847417841745,1.922024458454748e-05,0
100000006965162100,peripheral,0.25,19,0.1006,"слабый сток in_deg=1, 10,000 KZT (ниже порога terminal)",3,False,1,0,10000.0,0.0,0.0,False,0.0003092890887695548,0.0,0
100000005995391100,peripheral,0.25,0,0.1001,"слабый сток in_deg=1, 17,200 KZT (ниже порога terminal)",3,False,1,0,17200.0,0.0,0.0,False,0.00028825383201923664,0.0,0
100000003834495100,peripheral,0.15,1,0.103,нет выраженных признаков роли,3,False,3,1,602441.0,20000.0,0.0331982716979754,False,0.000620860166432955,1.9418391435934565e-05,0
100000001223977100,peripheral,0.15,48,0.0914,нет выраженных признаков роли,3,False,1,1,5000.0,18000.0,3.6,False,0.0003055412798976388,2.4173915869224665e-05,0
100000001046057100,peripheral,0.25,12,0.1011,"слабый сток in_deg=1, 83,420 KZT (ниже порога terminal)",3,False,1,0,83420.0,0.0,0.0,False,0.00031851488108134194,0.0,0
100000002989353100,peripheral,0.15,11,0.0957,нет выраженных признаков роли,3,False,1,2,500000.0,321160.0,0.64232,False,0.000309385218288553,2.774055919419224e-06,0
100000006714366100,peripheral,0.15,13,0.091,нет выраженных признаков роли,3,False,1,1,10500.0,5000.0,0.47619047619047616,False,0.00028945615369703476,1.922024458454748e-05,0
100000001063678100,peripheral,0.15,23,0.0932,нет выраженных признаков роли,3,False,1,2,35000.0,90000.0,2.5714285714285716,False,0.00032774872839870387,3.962937027741748e-05,0
100000004889043100,terminal,0.4672,1,0.259,"деньги приходят (in_deg=2, 272,000 KZT) и не уходят; depth=3≠4",3,False,2,0,272000.0,0.0,0.0,False,0.00029849724595782,0.0,0
100000002984403100,peripheral,0.15,27,0.0919,нет выраженных признаков роли,3,False,1,1,20000.0,25000.0,1.25,False,0.0003201027601659293,2.0012831990095827e-05,0
100000003951827100,peripheral,0.15,1,0.0918,нет выраженных признаков роли,3,False,1,2,9000.0,17000.0,1.8888888888888888,False,0.00028607617392076875,0.0,0
100000000933075100,peripheral,0.15,10,0.1043,нет выраженных признаков роли,3,False,1,2,40000.0,55000.0,1.375,False,0.0008086964755110841,2.139985994980544e-05,0
100000008502995100,peripheral,0.25,1,0.1104,"слабый сток in_deg=1, 25,000 KZT (ниже порога terminal)",3,False,1,0,25000.0,0.0,0.0,False,0.0007270949451502094,0.0,0
100000008086440100,transit,0.7115,6,0.3331,"pass-through=0.81: in=199,733 → out=161,300 KZT",3,False,1,5,199733.0,161300.0,0.8075781167859092,False,0.00033767394570343855,1.9022097733160393e-05,0
100000008465789100,distributor,0.564,12,0.4679,"веер на 16 получателей (1,858,100 KZT), in_deg=1",3,False,1,16,30099.0,1858100.0,61.732947938469714,False,0.00028988803979432075,0.0017534014879243365,0
100000002550141100,terminal,0.4301,6,0.254,"деньги приходят (in_deg=1, 100,586 KZT) и не уходят; depth=3≠4",3,False,1,0,100586.0,0.0,0.0,False,0.0003077875449747842,0.0,0
100000008739887100,peripheral,0.15,6,0.0958,нет выраженных признаков роли,3,False,2,2,214000.0,307000.0,1.4345794392523366,False,0.00033330063396974337,3.844048916909496e-05,0
100000008532050100,terminal,0.4655,4,0.2588,"деньги приходят (in_deg=1, 455,156 KZT) и не уходят; depth=3≠4",3,False,1,0,455156.0,0.0,0.0,False,0.00030032052425215495,0.0,0
100000008422226100,peripheral,0.25,1,0.1005,"слабый сток in_deg=1, 87,450 KZT (ниже порога terminal)",3,False,1,0,87450.0,0.0,0.0,False,0.00029049447533607847,0.0,0
100000002369874100,terminal,0.54,7,0.2703,"деньги приходят (in_deg=4, 600,000 KZT) и не уходят; depth=3≠4",3,False,4,0,600000.0,0.0,0.0,False,0.00033734785491166,0.0,0
100000003321895100,peripheral,0.15,46,0.0947,нет выраженных признаков роли,3,False,1,2,24000.0,553830.0,23.07625,False,0.00031125966376989797,3.962937027741748e-05,0
100000001875239100,terminal,0.5312,7,0.2689,"деньги приходят (in_deg=3, 712,000 KZT) и не уходят; depth=3≠4",3,False,3,0,712000.0,0.0,0.0,False,0.0003339786305768775,0.0,0
100000002216999100,peripheral,0.25,0,0.1002,"слабый сток in_deg=1, 23,677 KZT (ниже порога terminal)",3,False,1,0,23677.0,0.0,0.0,False,0.000289264747795004,0.0,0
100000002653948100,peripheral,0.25,4,0.1004,"слабый сток in_deg=1, 85,200 KZT (ниже порога terminal)",3,False,1,0,85200.0,0.0,0.0,False,0.00028833055584840344,0.0,0
100000008632060100,coordinator,0.88,1,0.5846,"связей с seed=1, betweenness=0.0021, in=1/out=9",3,False,1,9,6000.0,339200.0,56.53333333333333,False,0.00028802564816402974,0.002051612499261903,1
100000008746449100,distributor,0.54,7,0.4568,"веер на 10 получателей (1,009,000 KZT), in_deg=1",3,False,1,10,10000.0,1009000.0,100.9,False,0.0002870041410816489,0.00021697080226886072,0
100000003031761100,terminal,0.466,6,0.2593,"деньги приходят (in_deg=1, 460,408 KZT) и не уходят; depth=3≠4",3,False,1,0,460408.0,0.0,0.0,False,0.0003183607828225488,0.0,0
100000008388049100,terminal,0.4696,11,0.2596,"деньги приходят (in_deg=1, 496,400 KZT) и не уходят; depth=3≠4",3,False,1,0,496400.0,0.0,0.0,False,0.0003092137436352399,0.0,0
100000002677201100,peripheral,0.15,12,0.0924,нет выраженных признаков роли,3,False,1,1,150000.0,87750.0,0.585,False,0.0003089058485273866,2.139985994980544e-05,0
100000002901457100,peripheral,0.15,1,0.0965,нет выраженных признаков роли,3,False,1,3,340000.0,119000.0,0.35,False,0.00037426561132708307,7.569209722986739e-05,0
100000001160401100,peripheral,0.25,1,0.1007,"слабый сток in_deg=1, 47,190 KZT (ниже порога terminal)",3,False,1,0,47190.0,0.0,0.0,False,0.0003048885180083874,0.0,0
100000002842321100,terminal,0.436,4,0.2544,"деньги приходят (in_deg=1, 160,000 KZT) и не уходят; depth=3≠4",3,False,1,0,160000.0,0.0,0.0,False,0.0002907547620691449,0.0,0
100000002547110100,consolidator,0.88,12,0.5397,"получает от 6 плательщиков (1,500,000 KZT), отдаёт 0 (0 KZT)",3,False,6,0,1500000.0,0.0,0.0,False,0.0005516278220472688,0.0,0
100000001600934100,peripheral,0.15,6,0.1403,нет выраженных признаков роли,3,False,1,1,180300.0,11000.0,0.06100942872989462,False,0.002366851758392167,0.0,0
100000002818726100,peripheral,0.25,13,0.1002,"слабый сток in_deg=1, 10,879 KZT (ниже порога terminal)",3,False,1,0,10879.0,0.0,0.0,False,0.0002895964508153988,0.0,0
100000008712827100,peripheral,0.25,0,0.1006,"слабый сток in_deg=1, 76,000 KZT (ниже порога terminal)",3,False,1,0,76000.0,0.0,0.0,False,0.0002974312054351886,0.0,0
100000008259451100,peripheral,0.25,14,0.1006,"слабый сток in_deg=1, 55,000 KZT (ниже порога terminal)",3,False,1,0,55000.0,0.0,0.0,False,0.00030111513447974875,0.0,0
100000003060517100,terminal,0.4516,15,0.2583,"деньги приходят (in_deg=1, 315,955 KZT) и не уходят; depth=3≠4",3,False,1,0,315955.0,0.0,0.0,False,0.0003618834926166912,0.0,0
100000002621434100,peripheral,0.25,7,0.1005,"слабый сток in_deg=1, 81,000 KZT (ниже порога terminal)",3,False,1,0,81000.0,0.0,0.0,False,0.00028974239008965156,0.0,0
100000001860090100,peripheral,0.25,5,0.1022,"слабый сток in_deg=1, 5,000 KZT (ниже порога terminal)",3,False,1,0,5000.0,0.0,0.0,False,0.00037803658179597354,0.0,0
100000004689658100,peripheral,0.15,6,0.0951,нет выраженных признаков роли,3,False,1,1,456100.0,7092.0,0.015549221661916246,False,0.0003863163581277007,1.922024458454748e-05,0
100000003486970100,terminal,0.435,4,0.2543,"деньги приходят (in_deg=1, 150,000 KZT) и не уходят; depth=3≠4",3,False,1,0,150000.0,0.0,0.0,False,0.000290430670328404,0.0,0
100000004659919100,peripheral,0.15,48,0.1017,нет выраженных признаков роли,3,False,1,1,110000.0,39000.0,0.35454545454545455,False,0.0007249529791849316,2.4173915869224665e-05,0
100000006111439100,transit,0.7167,1,0.3338,"pass-through=1.17: in=20,570 → out=24,000 KZT",3,False,3,4,20570.0,24000.0,1.166747690811862,False,0.0003655017010699169,8.005132796038331e-05,0
