gid,role,role_score,cluster_id,priority_score,evidence,depth,is_seed,in_deg,out_deg,in_kzt,out_kzt,in_tx,out_tx,pass_through,retention,ext_inflow,seed_payers,seed_reach2,pagerank,betweenness,component_id,component_size,fast_share,sync_in_max,truncated_by_depth
100000003838587100,boundary,0.5,14,0.254007265717675,"Граница выгрузки: колено 4; исходящие здесь не собирались, вывод об удержании невозможен.",4,False,1,0,6000.0,0.0,1,0,0.0,1.0,0.0,0,0,0.0005550324069085224,0.0,0,1877,,1,True
100000003843844100,peripheral,0.5,13,0.3,"Явное правило роли не сработало: 1 плательщиков и 1 получателей; входящий поток 16,7 тыс. KZT.",3,False,1,1,16680.0,238000.0,1,1,14.268585131894485,-13.268585131894485,221320.0,0,0,0.00029174384813368293,1.922024458454748e-05,0,1877,0.0,1,False
100000003854444100,distributor,0.6167,17,0.8720957654973085,"Признаки распределения: 14 получателей; исходящий поток 2,3 млн KZT.",2,False,1,14,210000.0,2322909.0,4,14,11.061471428571428,-10.061471428571428,2112909.0,0,1,0.00046676162714719263,0.001075259811904019,0,1877,0.7448307273337009,1,False
100000003865939100,terminal,0.9,69,0.37888864175563464,"Признаки удержания: осталось 100% входящего потока (81,5 тыс. KZT от 1 плательщиков); колено 1.",1,False,1,0,81465.0,0.0,1,0,0.0,1.0,0.0,1,1,0.0005285862410602083,0.0,16,2,,1,False
100000003873332100,peripheral,0.5,17,0.3,"Явное правило роли не сработало: 1 плательщиков и 4 получателей; входящий поток 23,5 тыс. KZT.",1,False,1,4,23468.0,286000.0,1,8,12.186807567751833,-11.186807567751833,262532.0,1,1,0.0002899731212844846,0.0008935591491820594,0,1877,0.0,1,False
100000003877908100,terminal,0.9,3,0.32923709964412806,Признаки удержания: осталось 100% входящего потока (40 тыс. KZT от 1 плательщиков); колено 1.,1,False,1,0,40000.0,0.0,1,0,0.0,1.0,0.0,1,2,0.0002935787515677768,0.0,0,1877,,1,False
100000003880331100,distributor,0.6333,6,0.7817822657079235,"Признаки распределения: 16 получателей; исходящий поток 3,9 млн KZT.",3,False,1,16,100000.0,3904908.0,1,31,39.04908,-38.04908,3804908.0,0,0,0.0003076581045462558,0.0006596540844331799,0,1877,0.4467150058336842,1,False
100000003886323100,terminal,0.8119,4,0.5498183570581258,"Признаки удержания: осталось 90% входящего потока (78,2 тыс. KZT от 2 плательщиков); колено 1.",1,False,2,1,78168.0,7650.0,6,1,0.09786613447958244,0.9021338655204175,0.0,1,1,0.0018048414724057059,1.922024458454748e-05,0,1877,0.0,1,False
100000003888197100,terminal,0.7,5,0.276872034400949,"Признаки удержания: осталось 100% входящего потока (83,2 тыс. KZT от 1 плательщиков); колено 3.",3,False,1,0,83167.0,0.0,1,0,0.0,1.0,0.0,0,0,0.00028826466799751016,0.0,0,1877,,1,False
100000003888271100,peripheral,0.5,44,0.3,"Явное правило роли не сработало: 1 плательщиков и 2 получателей; входящий поток 12,2 тыс. KZT.",1,False,1,2,12177.0,25590.0,2,3,2.10150283321015,-1.1015028332101502,13413.0,1,1,0.0002913863210858299,3.962937027741748e-07,4,6,0.27002735443532627,1,False
100000003888527100,terminal,0.7,42,0.2891051304863583,Признаки удержания: осталось 100% входящего потока (30 тыс. KZT от 1 плательщиков); колено 3.,3,False,1,0,30000.0,0.0,1,0,0.0,1.0,0.0,0,0,0.0003666748083508476,0.0,0,1877,,1,False
100000003896956100,peripheral,0.5,4,0.3,Явное правило роли не сработало: 1 плательщиков и 1 получателей; входящий поток 10 тыс. KZT.,3,False,1,1,10000.0,27000.0,1,2,2.7,-1.7000000000000002,17000.0,0,0,0.0002885646095495065,1.922024458454748e-05,0,1877,0.6666666666666666,1,False
100000003899325100,terminal,0.7,6,0.28149836892052194,"Признаки удержания: осталось 100% входящего потока (50,1 тыс. KZT от 1 плательщиков); колено 3.",3,False,1,0,50120.0,0.0,1,0,0.0,1.0,0.0,0,0,0.0002966402059541681,0.0,0,1877,,1,False
100000003899899100,terminal,0.668,4,0.6152024021352313,"Признаки удержания: осталось 95% входящего потока (218,5 тыс. KZT от 2 плательщиков); колено 3.",3,False,2,1,218500.0,10000.0,5,1,0.04576659038901602,0.954233409610984,0.0,0,0,0.0006539846029635868,1.9418391435934565e-05,0,1877,1.0,1,False
100000003900547100,terminal,0.9,4,0.2521982502965599,"Признаки удержания: осталось 100% входящего потока (23,7 тыс. KZT от 1 плательщиков); колено 1.",1,False,1,0,23700.0,0.0,1,0,0.0,1.0,0.0,1,1,0.00028811747208587257,0.0,0,1877,,1,False
100000003904497100,boundary,0.5,2,0.23799303084223014,"Граница выгрузки: колено 4; исходящие здесь не собирались, вывод об удержании невозможен.",4,False,1,0,10000.0,0.0,1,0,0.0,1.0,0.0,0,0,0.0003412568244192844,0.0,0,1877,,1,True
100000003917461100,peripheral,0.5,12,0.3,Явное правило роли не сработало: 1 плательщиков и 2 получателей; входящий поток 10 тыс. KZT.,3,False,1,2,10000.0,140000.0,1,5,14.0,-13.0,130000.0,0,0,0.00039913166986850154,2.0210978841482916e-05,0,1877,0.07142857142857142,1,False
100000003920950100,terminal,0.7,10,0.3887937425860024,"Признаки удержания: осталось 100% входящего потока (323,3 тыс. KZT от 1 плательщиков); колено 3.",3,False,1,0,323290.0,0.0,1,0,0.0,1.0,0.0,0,0,0.0003917283702075202,0.0,0,1877,,1,False
100000003922499100,terminal,0.9,12,0.36242956702253853,Признаки удержания: осталось 100% входящего потока (50 тыс. KZT от 1 плательщиков); колено 2.,2,False,1,0,50000.0,0.0,1,0,0.0,1.0,0.0,0,1,0.0005352399237782651,0.0,0,1877,,1,False
100000003923946100,peripheral,0.5,8,0.3,Явное правило роли не сработало: 1 плательщиков и 4 получателей; входящий поток 282 тыс. KZT.,1,False,1,4,282000.0,675000.0,3,4,2.393617021276596,-1.393617021276596,393000.0,1,2,0.00038941748481374446,1.981468513870874e-06,0,1877,1.0,1,False
100000003927792100,terminal,0.9,15,0.2342267200474496,"Признаки удержания: осталось 100% входящего потока (13,1 тыс. KZT от 1 плательщиков); колено 2.",2,False,1,0,13067.0,0.0,1,0,0.0,1.0,0.0,0,1,0.00028972644169034,0.0,0,1877,,1,False
100000003934614100,peripheral,0.5,34,0.3,Явное правило роли не сработало: 2 плательщиков и 1 получателей; входящий поток 17 тыс. KZT.,3,False,2,1,17000.0,11500.0,2,2,0.6764705882352942,0.32352941176470584,0.0,0,0,0.0003134906893691794,6.604895046236247e-08,0,1877,1.0,1,False
100000003942602100,transit,1.0,1,0.37898502372479237,"Признаки транзита: получено 30 тыс., отправлено 30 тыс. KZT; передано дальше 100% входящего потока. 100% исходящих сумм попали в окно 2 дней после входящего.",1,False,1,1,30000.0,30000.0,1,1,1.0,0.0,0.0,1,1,0.0002918659428128657,0.0,3,270,1.0,1,False
100000003943247100,terminal,0.7,0,0.24288626927639384,Признаки удержания: осталось 100% входящего потока (40 тыс. KZT от 1 плательщиков); колено 3.,3,False,1,0,40000.0,0.0,1,0,0.0,1.0,0.0,0,0,0.0002878220928994118,0.0,0,1877,,1,False
100000003943483100,terminal,0.9,12,0.26772316132858837,Признаки удержания: осталось 100% входящего потока (10 тыс. KZT от 1 плательщиков); колено 2.,2,False,1,0,10000.0,0.0,1,0,0.0,1.0,0.0,0,1,0.0003289649862338494,0.0,0,1877,,1,False
100000003946524100,transit,0.7945,3,0.600859359252669,"Признаки транзита: получено 133,8 тыс., отправлено 144,8 тыс. KZT; передано дальше 108% входящего потока. 0% исходящих сумм попали в окно 2 дней после входящего.",1,False,2,2,133757.0,144750.0,2,2,1.0821863528637754,-0.0821863528637754,10993.0,1,2,0.0003260605758889203,0.0001194825513864137,0,1877,0.0,1,False
100000003950749100,boundary,0.5,4,0.23874925860023724,"Граница выгрузки: колено 4; исходящие здесь не собирались, вывод об удержании невозможен.",4,False,1,0,7000.0,0.0,1,0,0.0,1.0,0.0,0,0,0.00038424128954841564,0.0,0,1877,,1,True
100000003951827100,peripheral,0.5,0,0.3,Явное правило роли не сработало: 1 плательщиков и 2 получателей; входящий поток 9 тыс. KZT.,3,False,1,2,9000.0,17000.0,1,2,1.8888888888888888,-0.8888888888888888,8000.0,0,0,0.0002860761739207681,1.3265244417163453e-06,0,1877,0.0,1,False
100000003962994100,terminal,0.7,38,0.25347345788849346,Признаки удержания: осталось 100% входящего потока (10 тыс. KZT от 1 плательщиков); колено 3.,3,False,1,0,10000.0,0.0,1,0,0.0,1.0,0.0,0,0,0.0004812298257349217,0.0,0,1877,,1,False
100000003964910100,terminal,0.7,16,0.5629856168446026,Признаки удержания: осталось 100% входящего потока (1 млн KZT от 2 плательщиков); колено 3.,3,False,2,0,1000000.0,0.0,2,0,0.0,1.0,0.0,0,0,0.0005093616966720359,0.0,0,1877,,2,False
100000003968044100,peripheral,0.5,6,0.3,Явное правило роли не сработало: 1 плательщиков и 3 получателей; входящий поток 40 тыс. KZT.,3,False,1,3,40000.0,311000.0,1,4,7.775,-6.775,271000.0,0,0,0.000296004155053737,6.561503152343142e-05,0,1877,0.0,1,False
100000003970394100,terminal,0.9,12,0.33974273428232504,Признаки удержания: осталось 100% входящего потока (85 тыс. KZT от 1 плательщиков); колено 1.,1,False,1,0,85000.0,0.0,1,0,0.0,1.0,0.0,1,1,0.00029967547378974946,0.0,0,1877,,1,False
100000003971049100,terminal,0.9,0,0.31585483392645314,"Признаки удержания: осталось 100% входящего потока (55,9 тыс. KZT от 1 плательщиков); колено 2.",2,False,1,0,55900.0,0.0,7,0,0.0,1.0,0.0,0,1,0.00029426514402485876,0.0,0,1877,,1,False
100000003975102100,peripheral,0.5,4,0.3,"Явное правило роли не сработало: 1 плательщиков и 2 получателей; входящий поток 25,6 тыс. KZT. Входящие извне выборки не наблюдаются.",0,True,1,2,25650.0,88500.0,1,2,3.4502923976608186,-2.4502923976608186,62850.0,0,1,0.0003454652180169808,5.914683513904559e-06,0,1877,0.3615819209039548,1,False
100000003977183100,peripheral,0.5,8,0.3,"Явное правило роли не сработало: 2 плательщиков и 4 получателей; входящий поток 123,8 тыс. KZT. Входящие извне выборки не наблюдаются.",0,True,2,4,123800.0,766000.0,2,6,6.187399030694669,-5.187399030694669,642200.0,1,2,0.000331460381699444,1.5851748110966993e-06,0,1877,0.21148825065274152,1,False
100000003980083100,terminal,0.9,68,0.3355167556346382,Признаки удержания: осталось 100% входящего потока (30 тыс. KZT от 1 плательщиков); колено 1.,1,False,1,0,30000.0,0.0,1,0,0.0,1.0,0.0,1,1,0.0005285862410602083,0.0,12,2,,1,False
100000003985389100,boundary,0.5,6,0.3,"Граница выгрузки: колено 4; исходящие здесь не собирались, вывод об удержании невозможен.",4,False,1,0,422698.0,0.0,16,0,0.0,1.0,0.0,0,0,0.0004903551059552773,0.0,0,1877,,1,True
100000003986141100,terminal,0.7,16,0.17100014827995255,"Признаки удержания: осталось 100% входящего потока (5,3 тыс. KZT от 1 плательщиков); колено 3.",3,False,1,0,5286.32,0.0,1,0,0.0,1.0,0.0,0,0,0.0002868461256435469,0.0,0,1877,,1,False
100000003988112100,peripheral,0.5,19,0.3,Явное правило роли не сработало: 1 плательщиков и 1 получателей; входящий поток 92 тыс. KZT.,2,False,1,1,92000.0,64000.0,2,5,0.6956521739130435,0.30434782608695654,0.0,0,2,0.0005045477365705099,0.0,0,1877,0.6875,1,False
100000003989033100,boundary,0.5,9,0.3,"Граница выгрузки: колено 4; исходящие здесь не собирались, вывод об удержании невозможен.",4,False,1,0,373400.0,0.0,13,0,0.0,1.0,0.0,0,0,0.0005989171063455112,0.0,0,1877,,1,True
100000003996562100,terminal,0.7,0,0.22847345788849346,"Признаки удержания: осталось 100% входящего потока (7,7 тыс. KZT от 1 плательщиков); колено 3.",3,False,1,0,7700.0,0.0,1,0,0.0,1.0,0.0,0,0,0.0003281736881837659,0.0,0,1877,,1,False
100000004004621100,terminal,0.9,13,0.5305864472123369,"Признаки удержания: осталось 100% входящего потока (75,4 тыс. KZT от 3 плательщиков); колено 1.",1,False,3,0,75389.0,0.0,3,0,0.0,1.0,0.0,1,2,0.00030077440313347714,0.0,0,1877,,2,False
100000004005964100,peripheral,0.5,25,0.3,"Явное правило роли не сработало: 3 плательщиков и 3 получателей; входящий поток 97,9 тыс. KZT.",1,False,3,3,97900.0,72000.0,9,5,0.7354443309499489,0.2645556690500511,0.0,1,1,0.0004045246914881722,4.953671284677185e-07,6,17,0.625,1,False
100000004006327100,boundary,0.5,2,0.3,"Граница выгрузки: колено 4; исходящие здесь не собирались, вывод об удержании невозможен.",4,False,1,0,300000.0,0.0,3,0,0.0,1.0,0.0,0,0,0.0005549673062458664,0.0,0,1877,,1,True
100000004007116100,consolidator,0.6,25,0.5623110833253182,"Признаки сбора: 3 плательщиков, из них seed: 0; входящий поток 764,7 тыс. KZT. Входящие извне выборки не наблюдаются.",0,True,3,4,764704.0,148000.0,24,6,0.19353893794200108,0.806461062057999,0.0,0,1,0.000627776957324843,3.962937027741748e-07,6,17,0.9324324324324325,1,False
100000004007197100,terminal,0.7,25,0.18701438315539737,Признаки удержания: осталось 100% входящего потока (10 тыс. KZT от 1 плательщиков); колено 3.,3,False,1,0,10048.0,0.0,1,0,0.0,1.0,0.0,0,0,0.00028768870831810195,0.0,6,17,,1,False
100000004013952100,boundary,0.5,0,0.24871367141162515,"Граница выгрузки: колено 4; исходящие здесь не собирались, вывод об удержании невозможен.",4,False,1,0,5500.0,0.0,1,0,0.0,1.0,0.0,0,0,0.0005331412160251214,0.0,0,1877,,1,True
100000004015047100,consolidator,0.9,8,0.7793112396204033,"Признаки сбора: 9 плательщиков, из них seed: 3; входящий поток 919,1 тыс. KZT.",1,False,9,1,919104.0,69195.0,18,7,0.07528527783580531,0.9247147221641947,0.0,3,4,0.002278597110650873,2.2885961335208597e-05,0,1877,0.636346556832141,2,False
100000004017410100,peripheral,0.5,34,0.3,"Явное правило роли не сработало: 2 плательщиков и 5 получателей; входящий поток 193,7 тыс. KZT.",3,False,2,5,193650.0,1330915.0,6,11,6.872785954040795,-5.872785954040795,1137265.0,0,0,0.0011315419625793077,4.0587080059121736e-05,0,1877,0.04132495313374633,2,False
100000004019056100,boundary,0.5,13,0.3,"Граница выгрузки: колено 4; исходящие здесь не собирались, вывод об удержании невозможен.",4,False,1,0,50000.0,0.0,1,0,0.0,1.0,0.0,0,0,0.0005409213827074575,0.0,0,1877,,1,True
100000004019124100,consolidator,0.9,4,0.5004122182680901,"Признаки сбора: 3 плательщиков, из них seed: 2; входящий поток 193 тыс. KZT. Входящие извне выборки не наблюдаются.",0,True,3,0,193000.0,0.0,3,0,0.0,1.0,0.0,2,4,0.0012028680902033705,0.0,0,1877,,1,False
100000004021459100,peripheral,0.5,76,0.03172597864768684,Явное правило роли не сработало: 0 плательщиков и 0 получателей; входящий поток 0 KZT. Входящие извне выборки не наблюдаются.,0,True,0,0,0.0,0.0,0,0,,0.0,0.0,0,0,0.0002855692942172909,0.0,17,1,,0,False
100000004030553100,boundary,0.5,20,0.3,"Граница выгрузки: колено 4; исходящие здесь не собирались, вывод об удержании невозможен.",4,False,1,0,70000.0,0.0,1,0,0.0,1.0,0.0,0,0,0.0005308297210537953,0.0,0,1877,,1,True
100000004035925100,boundary,0.5,64,0.3,"Граница выгрузки: колено 4; исходящие здесь не собирались, вывод об удержании невозможен.",4,False,1,0,1111588.0,0.0,2,0,0.0,1.0,0.0,0,0,0.0004624126239356535,0.0,0,1877,,1,True
100000004041163100,peripheral,0.5,19,0.3,Явное правило роли не сработало: 1 плательщиков и 2 получателей; входящий поток 50 тыс. KZT. Входящие извне выборки не наблюдаются.,0,True,1,2,50000.0,866000.0,1,6,17.32,-16.32,816000.0,1,7,0.0020847480556725217,2.3381328463676314e-05,0,1877,0.05542725173210162,1,False
100000004041294100,boundary,0.5,26,0.23665851126927637,"Граница выгрузки: колено 4; исходящие здесь не собирались, вывод об удержании невозможен.",4,False,1,0,17800.0,0.0,2,0,0.0,1.0,0.0,0,0,0.0003008542855735774,0.0,0,1877,,1,True
100000004047887100,boundary,0.5,39,0.23096456109134045,"Граница выгрузки: колено 4; исходящие здесь не собирались, вывод об удержании невозможен.",4,False,1,0,30000.0,0.0,1,0,0.0,1.0,0.0,0,0,0.00028801399269163874,0.0,0,1877,,1,True
100000004049912100,boundary,0.5,17,0.23314427639383153,"Граница выгрузки: колено 4; исходящие здесь не собирались, вывод об удержании невозможен.",4,False,1,0,10000.0,0.0,1,0,0.0,1.0,0.0,0,0,0.0003245564257590689,0.0,0,1877,,1,True
100000004058740100,terminal,0.9,1,0.27904433570581255,Признаки удержания: осталось 100% входящего потока (30 тыс. KZT от 1 плательщиков); колено 1.,1,False,1,0,30000.0,0.0,1,0,0.0,1.0,0.0,1,1,0.0002918659428128657,0.0,3,270,,1,False
100000004064431100,peripheral,0.5,25,0.3,Явное правило роли не сработало: 1 плательщиков и 1 получателей; входящий поток 26 тыс. KZT.,3,False,1,1,26000.0,10000.0,1,1,0.38461538461538464,0.6153846153846154,0.0,0,0,0.0002910534469463005,9.90734256935437e-07,6,17,1.0,1,False
100000004066370100,boundary,0.5,37,0.3,"Граница выгрузки: колено 4; исходящие здесь не собирались, вывод об удержании невозможен.",4,False,1,0,65000.0,0.0,2,0,0.0,1.0,0.0,0,0,0.0005893461583954324,0.0,0,1877,,1,True
100000004066647100,terminal,0.7,17,0.27789516607354686,Признаки удержания: осталось 100% входящего потока (51 тыс. KZT от 1 плательщиков); колено 3.,3,False,1,0,51000.0,0.0,1,0,0.0,1.0,0.0,0,0,0.0002942910761084242,0.0,0,1877,,1,False
100000004070318100,distributor,0.6583,0,0.7288050068238433,"Признаки распределения: 19 получателей; исходящий поток 551,9 тыс. KZT.",1,False,4,19,207246.55,551860.0,6,37,2.662818753798314,-1.6628187537983141,344613.45,1,1,0.00031412234761755547,0.002073265129736242,0,1877,0.5405972529264669,2,False
100000004070530100,boundary,0.5,39,0.20761046856465007,"Граница выгрузки: колено 4; исходящие здесь не собирались, вывод об удержании невозможен.",4,False,1,0,20000.0,0.0,1,0,0.0,1.0,0.0,0,0,0.00028719909320018945,0.0,0,1877,,1,True
100000004071070100,terminal,0.7683,0,0.5435312870699882,Признаки удержания: осталось 85% входящего потока (41 тыс. KZT от 2 плательщиков); колено 2.,2,False,2,1,41000.0,6000.0,5,1,0.14634146341463414,0.8536585365853658,0.0,0,1,0.0011875923340219302,0.0,0,1877,1.0,1,False
100000004071080100,consolidator,0.8,0,0.700467918914782,"Признаки сбора: 9 плательщиков, из них seed: 1; входящий поток 238,6 тыс. KZT.",1,False,9,2,238600.0,46500.0,16,5,0.19488683989941324,0.8051131601005868,0.0,1,1,0.0013690045738923454,2.813685289696641e-05,0,1877,0.8709677419354839,2,False
100000004071444100,peripheral,0.5,0,0.3,"Явное правило роли не сработало: 1 плательщиков и 1 получателей; входящий поток 247,3 тыс. KZT.",3,False,1,1,247350.0,100000.0,1,1,0.40428542551041036,0.5957145744895896,0.0,0,0,0.0003075048495520191,1.922024458454748e-05,0,1877,0.0,1,False
100000004076740100,peripheral,0.5,34,0.3,"Явное правило роли не сработало: 3 плательщиков и 6 получателей; входящий поток 93,2 тыс. KZT.",1,False,3,6,93250.0,125000.0,5,10,1.3404825737265416,-0.34048257372654156,31750.0,1,1,0.0007414546780411359,0.00043516040067393183,0,1877,0.184,1,False
100000004077081100,peripheral,0.5,3,0.3,Явное правило роли не сработало: 1 плательщиков и 4 получателей; входящий поток 140 тыс. KZT.,3,False,1,4,140000.0,615000.0,1,6,4.392857142857143,-3.3928571428571432,475000.0,0,0,0.0002901065785876625,0.00011599154155885528,0,1877,0.6829268292682927,1,False
100000004094958100,transit,1.0,49,0.4716394721233689,"Признаки транзита: получено 39 тыс., отправлено 40 тыс. KZT; передано дальше 103% входящего потока. 100% исходящих сумм попали в окно 2 дней после входящего.",1,False,1,1,39000.0,40000.0,1,1,1.0256410256410255,-0.02564102564102555,1000.0,1,1,0.00039146494703152303,1.981468513870874e-07,18,6,1.0,1,False
100000004096559100,terminal,0.7,10,0.3366140272835113,"Признаки удержания: осталось 100% входящего потока (46,2 тыс. KZT от 1 плательщиков); колено 3.",3,False,1,0,46200.0,0.0,1,0,0.0,1.0,0.0,0,0,0.0009765877187482858,0.0,0,1877,,1,False
100000004097972100,terminal,0.6411,0,0.5107095195729537,"Признаки удержания: осталось 92% входящего потока (118,9 тыс. KZT от 1 плательщиков); колено 3.",3,False,1,2,118878.0,10000.0,1,2,0.0841198539679335,0.9158801460320665,0.0,0,0,0.0003165811788801667,3.844048916909496e-05,0,1877,0.5,1,False
100000004099450100,terminal,0.7,0,0.25756598457888497,Признаки удержания: осталось 100% входящего потока (31 тыс. KZT от 1 плательщиков); колено 3.,3,False,1,0,31000.0,0.0,1,0,0.0,1.0,0.0,0,0,0.00029616586394753193,0.0,0,1877,,1,False
100000004105288100,terminal,0.9,3,0.585257265717675,Признаки удержания: осталось 100% входящего потока (215 тыс. KZT от 2 плательщиков); колено 1.,1,False,2,0,215000.0,0.0,2,0,0.0,1.0,0.0,1,3,0.0004630401380988289,0.0,0,1877,,1,False
100000004107228100,boundary,0.5,3,0.17607132265717673,"Граница выгрузки: колено 4; исходящие здесь не собирались, вывод об удержании невозможен.",4,False,1,0,5000.0,0.0,1,0,0.0,1.0,0.0,0,0,0.0002887085719064815,0.0,0,1877,,1,True
100000004114962100,terminal,0.7,5,0.49206331553973903,Признаки удержания: осталось 100% входящего потока (165 тыс. KZT от 2 плательщиков); колено 3.,3,False,2,0,165000.0,0.0,2,0,0.0,1.0,0.0,0,0,0.0007112908662345295,0.0,0,1877,,1,False
100000004130144100,terminal,0.9,10,0.3705923784104389,Признаки удержания: осталось 100% входящего потока (200 тыс. KZT от 1 плательщиков); колено 1.,1,False,1,0,200000.0,0.0,1,0,0.0,1.0,0.0,1,1,0.0002970377419674501,0.0,0,1877,,1,False
100000004134060100,terminal,0.9,20,0.36096159549228946,"Признаки удержания: осталось 100% входящего потока (88,2 тыс. KZT от 1 плательщиков); колено 2.",2,False,1,0,88179.0,0.0,1,0,0.0,1.0,0.0,0,1,0.0003280105841798639,0.0,0,1877,,1,False
100000004135268100,transit,0.6182,52,0.7058274577290948,"Признаки транзита: получено 1,2 млн, отправлено 1 млн KZT; передано дальше 81% входящего потока. 85% исходящих сумм попали в окно 2 дней после входящего.",1,False,2,3,1239000.0,1000200.0,3,4,0.8072639225181598,0.19273607748184018,0.0,1,1,0.0017405273422577779,1.1888811083225246e-06,11,5,0.8498300339932013,1,False
100000004140487100,distributor,0.5833,3,0.5781215664294187,"Признаки распределения: 10 получателей; исходящий поток 262,6 тыс. KZT.",3,False,1,10,24510.0,262600.0,1,19,10.713994288045695,-9.713994288045695,238090.0,0,0,0.000289427144859754,0.0003253704385731911,0,1877,0.29588728103579587,1,False
100000004140994100,terminal,0.7,1,0.20943431198102017,"Признаки удержания: осталось 100% входящего потока (18,6 тыс. KZT от 1 плательщиков); колено 3.",3,False,1,0,18650.0,0.0,1,0,0.0,1.0,0.0,0,0,0.00028848014479905114,0.0,3,270,,1,False
100000004144536100,terminal,0.9,25,0.5959964412811388,Признаки удержания: осталось 100% входящего потока (168 тыс. KZT от 4 плательщиков); колено 1.,1,False,4,0,168000.0,0.0,6,0,0.0,1.0,0.0,1,1,0.0009685966718954048,0.0,6,17,,2,False
100000004150593100,distributor,0.5917,4,0.8060394710762121,"Признаки распределения: 11 получателей; исходящий поток 871,2 тыс. KZT.",2,False,1,11,57000.0,871165.0,2,16,15.28359649122807,-14.28359649122807,814165.0,0,1,0.0003066265725556523,0.00022164097899513528,0,1877,0.815867258211705,1,False
100000004156082100,coordinator,0.7687,15,0.9830151537230628,"Признаки координации: 5 плательщиков → 26 получателей; оборот 2,7 млн KZT; достижимы seed-клиенты: 3 в пределах 2 шагов.",1,False,5,26,377366.11,2319556.0,7,29,6.146699288921308,-5.146699288921308,1942189.8900000001,1,3,0.0008669668928480435,0.0020400351394137825,0,1877,0.9590438859850765,2,False
100000004158362100,terminal,0.9,0,0.2373405990510083,Признаки удержания: осталось 100% входящего потока (12 тыс. KZT от 1 плательщиков); колено 2.,2,False,1,0,12000.0,0.0,1,0,0.0,1.0,0.0,0,1,0.0002913822339326508,0.0,0,1877,,1,False
100000004159526100,peripheral,0.5,14,0.3,Явное правило роли не сработало: 4 плательщиков и 4 получателей; входящий поток 275 тыс. KZT.,1,False,4,4,275037.0,68000.0,4,6,0.24723946232688693,0.752760537673113,0.0,1,2,0.0008532026216190938,9.788454458522118e-05,0,1877,0.4411764705882353,2,False
100000004160650100,distributor,0.5833,25,0.8440336081427612,"Признаки распределения: 10 получателей; исходящий поток 1,5 млн KZT.",2,False,2,10,75100.0,1489827.0,4,40,19.83790945406125,-18.83790945406125,1414727.0,0,1,0.0003692276667102103,5.34996498745136e-06,6,17,0.8165223210480143,1,False
100000004167082100,boundary,0.5,13,0.2534289739027284,"Граница выгрузки: колено 4; исходящие здесь не собирались, вывод об удержании невозможен.",4,False,1,0,13300.0,0.0,1,0,0.0,1.0,0.0,0,0,0.00038491480925942914,0.0,0,1877,,1,True
100000004174835100,peripheral,0.5,77,0.03172597864768684,Явное правило роли не сработало: 0 плательщиков и 0 получателей; входящий поток 0 KZT. Входящие извне выборки не наблюдаются.,0,True,0,0,0.0,0.0,0,0,,0.0,0.0,0,0,0.0002855692942172909,0.0,19,1,,0,False
100000004177936100,boundary,0.5,6,0.23661402728351127,"Граница выгрузки: колено 4; исходящие здесь не собирались, вывод об удержании невозможен.",4,False,1,0,10000.0,0.0,1,0,0.0,1.0,0.0,0,0,0.00033700711990315843,0.0,0,1877,,1,True
100000004180097100,peripheral,0.5,0,0.3,"Явное правило роли не сработало: 3 плательщиков и 3 получателей; входящий поток 104,9 тыс. KZT.",1,False,3,3,104854.0,47800.0,5,7,0.4558719743643542,0.5441280256356458,0.0,1,1,0.0008565318930578582,0.0003136664657457594,0,1877,0.8577405857740585,1,False
100000004183610100,peripheral,0.5,13,0.3,Явное правило роли не сработало: 1 плательщиков и 1 получателей; входящий поток 22 тыс. KZT.,3,False,1,1,22000.0,915000.0,1,3,41.59090909090909,-40.59090909090909,893000.0,0,0,0.0003407627226653414,1.9616538287321655e-05,0,1877,0.01639344262295082,1,False
100000004184158100,terminal,0.7,0,0.3473346678529063,"Признаки удержания: осталось 100% входящего потока (203,8 тыс. KZT от 1 плательщиков); колено 3.",3,False,1,0,203805.0,0.0,1,0,0.0,1.0,0.0,0,0,0.0003036431808354202,0.0,0,1877,,1,False
100000004185681100,terminal,0.7,3,0.2592118920521946,Признаки удержания: осталось 100% входящего потока (10 тыс. KZT от 1 плательщиков); колено 3.,3,False,1,0,10000.0,0.0,1,0,0.0,1.0,0.0,0,0,0.0005352962052822023,0.0,0,1877,,1,False
100000004186824100,terminal,0.8861,4,0.5775318801897984,"Признаки удержания: осталось 98% входящего потока (451,7 тыс. KZT от 2 плательщиков); колено 1.",1,False,2,1,451700.0,7000.0,7,1,0.015497011290679655,0.9845029887093203,0.0,1,1,0.0003819271547747407,2.1796153652579613e-06,0,1877,0.0,1,False
100000004188160100,peripheral,0.5,4,0.3,"Явное правило роли не сработало: 2 плательщиков и 5 получателей; входящий поток 87,9 тыс. KZT.",1,False,2,5,87862.0,133846.0,5,6,1.5233661878855478,-0.5233661878855478,45984.0,1,2,0.0002968274021349181,0.0024601048266471638,0,1877,0.38653377762503177,1,False
100000004192107100,terminal,0.9,3,0.28347049228944243,Признаки удержания: осталось 100% входящего потока (25 тыс. KZT от 1 плательщиков); колено 2.,2,False,1,0,25000.0,0.0,1,0,0.0,1.0,0.0,0,1,0.0002993001243079831,0.0,0,1877,,1,False
